frame_id,id,bbox_x,bbox_y,bbox_width,bbox_height,presence
156,11,716,400,50,146,1
156,15,852,271,105,395,1
156,8,680,355,59,180,1
156,12,68,279,115,342,1
156,17,769,360,60,189,1
156,10,552,341,72,224,1
156,19,169,380,60,102,1
157,1,962,269,143,377,1
157,2,273,282,131,382,1
157,3,392,281,112,380,1
157,11,716,400,50,146,1
157,15,851,272,105,395,1
157,8,683,355,57,176,1
157,12,68,277,116,344,1
157,17,768,360,60,189,1
157,10,554,340,72,227,1
157,19,170,380,59,101,1
158,1,960,268,142,378,1
158,2,271,284,131,382,1
158,3,392,279,114,382,1
158,11,716,400,50,147,1
158,15,850,270,105,396,1
158,8,685,355,56,175,1
158,12,70,279,113,337,1
158,17,767,357,61,192,1
158,10,556,340,73,227,1
158,19,170,380,59,101,1
159,1,957,270,141,377,1
159,2,273,284,129,379,1
159,3,391,278,116,383,1
159,11,715,398,52,149,1
159,15,849,270,104,393,1
159,8,685,355,57,177,1
159,12,70,277,115,342,1
159,17,767,356,60,193,1
159,10,557,339,73,229,1
159,19,170,380,60,101,1
160,1,956,271,140,377,1
160,2,274,287,127,374,1
160,3,390,277,118,386,1
160,11,716,397,51,148,1
160,15,846,268,105,395,1
160,8,685,356,57,175,1
160,12,71,277,114,343,1
160,17,765,355,61,194,1
160,10,558,340,73,229,1
160,19,170,380,60,101,1
161,1,956,275,138,373,1
161,2,272,286,127,376,1
161,3,389,277,120,389,1
161,11,716,395,50,146,1
161,15,843,265,106,398,1
161,8,685,356,56,178,1
161,12,73,280,113,341,1
161,17,764,355,61,195,1
161,10,559,342,72,226,1
161,19,170,379,60,103,1
162,1,956,277,136,371,1
162,2,271,286,128,378,1
162,3,388,281,120,385,1
162,11,714,392,51,148,1
162,15,841,263,106,400,1
162,8,685,354,57,182,1
162,12,75,284,111,337,1
162,17,763,355,62,195,1
162,10,561,342,71,224,1
162,19,170,379,60,103,1
163,1,956,278,136,370,1
163,2,270,286,127,376,1
163,3,388,284,120,380,1
163,11,713,390,51,149,1
163,15,840,260,107,402,1
163,8,687,352,57,185,1
163,12,76,289,110,331,1
163,17,763,355,62,195,1
163,10,574,342,68,216,1
163,19,170,379,60,102,1
163,20,44,309,62,271,1
164,1,957,278,135,372,1
164,2,270,285,126,375,1
164,3,388,286,120,379,1
164,11,713,389,51,152,1
164,15,839,257,108,405,1
164,8,691,362,55,178,1
164,12,79,291,108,327,1
164,17,762,357,61,193,1
164,10,583,342,65,208,1
164,19,171,379,60,102,1
164,20,46,309,62,272,1
165,1,958,278,134,368,1
165,2,269,284,127,377,1
165,3,387,286,121,382,1
165,11,712,388,52,154,1
165,15,838,256,109,406,1
165,8,691,365,55,175,1
165,12,79,292,107,324,1
165,17,760,358,61,191,1
165,10,586,342,66,214,1
165,19,172,380,59,101,1
165,20,45,308,63,275,1
166,1,960,277,134,370,1
166,2,269,285,127,378,1
166,3,386,285,122,385,1
166,11,713,392,50,148,1
166,15,839,255,108,407,1
166,8,691,356,56,183,1
166,12,82,290,106,327,1
166,17,760,358,61,191,1
166,10,587,345,65,212,1
166,19,172,380,59,100,1
166,20,45,308,63,273,1
167,1,962,275,133,368,1
167,2,269,284,127,381,1
167,3,385,283,123,388,1
167,11,713,392,50,148,1
167,15,838,254,110,410,1
167,8,691,355,56,182,1
167,12,83,287,107,329,1
167,17,759,358,62,191,1
167,10,587,347,63,205,1
167,19,172,380,59,100,1
167,20,44,306,64,272,1
168,1,962,274,132,367,1
168,2,267,282,128,385,1
168,3,382,280,124,389,1
168,11,713,390,50,151,1
168,15,839,254,110,413,1
168,8,693,354,56,182,1
168,12,84,283,107,331,1
168,17,758,358,62,190,1
168,10,589,350,61,200,1
168,19,172,380,59,100,1
168,20,42,305,64,271,1
169,1,962,270,133,372,1
169,2,264,283,128,385,1
169,3,380,277,124,390,1
169,11,709,386,53,157,1
169,15,840,255,110,413,1
169,12,85,279,108,337,1
169,17,757,357,62,191,1
169,10,591,351,61,200,1
169,19,171,378,60,102,1
169,20,41,304,64,272,1
170,1,962,270,133,372,1
170,2,262,284,129,386,1
170,3,378,276,124,391,1
170,11,710,386,52,157,1
170,15,840,257,109,412,1
170,12,86,278,109,338,1
170,17,756,357,63,191,1
170,10,590,348,63,206,1
170,19,171,378,60,102,1
170,20,39,303,65,272,1
171,1,962,271,134,372,1
171,2,261,284,130,388,1
171,3,377,276,124,390,1
171,11,709,383,53,160,1
171,15,841,260,109,409,1
171,12,88,277,109,340,1
171,17,756,357,64,191,1
171,10,590,348,63,202,1
171,19,171,379,60,102,1
171,20,38,305,65,272,1
172,1,962,276,133,367,1
172,2,260,284,131,391,1
172,3,376,274,124,393,1
172,11,711,385,52,158,1
172,15,843,262,108,405,1
172,12,91,279,108,340,1
172,17,755,357,64,191,1
172,10,592,348,62,199,1
172,19,173,378,58,101,1
172,20,39,306,65,270,1
173,1,963,274,132,366,1
173,2,258,283,132,391,1
173,3,376,275,124,393,1
173,11,711,386,51,157,1
173,15,845,263,107,403,1
173,12,93,282,107,337,1
173,17,754,357,64,191,1
173,10,592,346,62,199,1
173,19,175,378,56,100,1
173,20,39,307,66,267,1
174,1,963,275,132,364,1
174,2,257,285,132,388,1
174,3,377,276,123,393,1
174,11,712,387,52,156,1
174,15,847,263,106,400,1
174,12,96,286,105,331,1
174,17,753,358,63,190,1
174,10,594,345,63,200,1
174,19,176,377,56,100,1
174,20,40,309,66,265,1
175,1,963,279,131,358,1
175,2,256,285,133,388,1
175,3,374,277,122,390,1
175,11,713,389,51,153,1
175,15,848,264,105,397,1
175,12,100,290,105,328,1
175,17,753,358,63,189,1
175,10,594,345,63,201,1
175,20,40,311,67,264,1
176,1,962,281,132,359,1
176,2,256,285,132,385,1
176,3,371,276,121,390,1
176,11,714,391,50,149,1
176,15,849,260,106,403,1
176,12,103,291,105,327,1
176,17,752,359,62,187,1
176,10,596,345,62,199,1
176,20,40,311,68,264,1
177,1,960,281,133,359,1
177,2,255,286,132,384,1
177,3,370,278,120,391,1
177,11,713,387,52,157,1
177,15,844,260,108,406,1
177,12,105,292,105,326,1
177,17,752,359,61,187,1
177,10,597,345,61,196,1
177,20,41,312,69,263,1
178,1,957,280,135,364,1
178,2,250,286,133,385,1
178,3,368,277,121,393,1
178,11,714,395,49,145,1
178,15,847,254,109,412,1
178,12,109,293,103,323,1
178,17,751,363,59,182,1
178,10,598,345,61,193,1
178,20,41,310,70,262,1
179,1,956,281,136,366,1
179,2,247,282,135,391,1
179,3,367,277,120,394,1
179,11,711,375,56,169,1
179,15,848,253,108,411,1
179,12,112,292,104,324,1
179,17,749,359,61,189,1
179,10,599,347,61,193,1
179,20,41,310,71,263,1
180,1,954,283,136,364,1
180,2,243,282,136,393,1
180,3,366,276,120,396,1
180,11,711,370,58,176,1
180,15,848,256,107,406,1
180,12,115,291,105,326,1
180,17,747,359,61,190,1
180,10,603,349,62,193,1
180,20,41,309,72,264,1
181,1,951,280,138,369,1
181,2,241,281,136,393,1
181,3,362,274,120,397,1
181,11,712,367,59,179,1
181,15,848,259,106,403,1
181,12,118,289,106,327,1
181,17,743,359,61,190,1
181,10,606,351,61,192,1
181,20,41,307,74,266,1
182,1,950,276,136,368,1
182,2,239,280,137,392,1
182,3,362,274,120,395,1
182,11,712,377,55,170,1
182,15,847,262,106,401,1
182,12,120,287,106,329,1
182,17,742,358,61,190,1
182,10,616,346,64,198,1
182,20,41,307,75,266,1
183,1,949,276,135,365,1
183,2,238,279,138,392,1
183,3,362,274,119,393,1
183,11,712,376,54,170,1
183,15,845,262,108,404,1
183,12,124,285,105,329,1
183,17,739,358,62,190,1
183,10,621,348,63,196,1
183,20,41,306,77,269,1
184,1,946,277,135,366,1
184,2,236,279,139,395,1
184,3,361,275,120,395,1
184,11,711,371,55,176,1
184,15,847,265,107,401,1
184,12,125,284,106,334,1
184,17,742,362,61,186,1
184,10,628,350,63,195,1
184,20,40,308,79,268,1
185,1,946,279,134,363,1
185,2,236,279,138,396,1
185,3,359,274,120,397,1
185,11,713,379,52,165,1
185,15,847,265,107,399,1
185,12,126,284,106,332,1
185,17,744,363,59,183,1
185,10,639,350,61,194,1
185,20,40,308,81,269,1
186,1,946,281,131,359,1
186,2,238,279,138,395,1
186,3,359,274,120,396,1
186,11,715,384,49,158,1
186,15,846,263,110,404,1
186,12,130,286,103,328,1
186,17,745,366,57,178,1
186,10,648,347,60,198,1
186,20,40,309,83,267,1
186,21,612,381,38,147,1
187,1,946,284,128,353,1
187,2,240,282,134,387,1
187,3,358,273,121,396,1
187,11,716,388,47,154,1
187,15,845,259,111,408,1
187,12,132,289,102,326,1
187,17,746,369,55,173,1
187,10,654,347,58,198,1
187,20,38,311,85,266,1
187,21,613,384,38,148,1
187,22,1054,402,189,92,1
188,1,946,286,126,348,1
188,2,241,284,132,382,1
188,3,357,272,121,396,1
188,11,714,390,47,151,1
188,15,845,259,112,409,1
188,12,135,292,100,323,1
188,17,745,370,55,172,1
188,10,658,347,57,197,1
188,20,34,311,87,266,1
188,21,614,382,38,148,1
188,22,1047,402,204,98,1
189,1,946,286,126,351,1
189,2,242,286,131,382,1
189,3,353,269,124,400,1
189,11,711,384,48,158,1
189,15,844,258,112,410,1
189,12,136,296,98,318,1
189,17,742,363,58,182,1
189,10,661,345,56,200,1
189,20,31,311,89,266,1
189,21,616,379,38,149,1
189,22,1052,403,195,95,1
190,1,946,286,126,353,1
190,2,243,287,130,383,1
190,3,354,271,124,396,1
190,11,710,387,47,155,1
190,15,844,257,112,408,1
190,12,138,298,95,314,1
190,17,740,358,60,187,1
190,10,664,344,56,203,1
190,20,27,311,91,267,1
190,21,618,379,37,148,1
190,22,1057,401,188,91,1
191,1,947,286,124,350,1
191,2,245,287,129,384,1
191,3,353,273,125,394,1
191,11,708,385,48,157,1
191,15,845,255,113,412,1
191,12,139,299,94,313,1
191,17,738,353,62,194,1
191,10,665,343,56,203,1
191,20,23,310,91,266,1
191,21,619,378,37,144,1
191,22,1066,403,185,89,1
192,1,948,284,125,352,1
192,2,247,285,130,390,1
192,3,353,272,126,398,1
192,11,704,374,50,167,1
192,15,844,253,114,416,1
192,12,141,300,92,313,1
192,17,738,353,63,194,1
192,10,666,343,57,204,1
192,20,19,310,92,265,1
192,21,621,379,36,143,1
192,22,1072,403,179,85,1
193,1,949,284,124,349,1
193,2,250,286,127,388,1
193,3,353,272,128,401,1
193,11,703,371,50,169,1
193,15,844,255,114,415,1
193,12,142,299,91,314,1
193,17,737,354,63,193,1
193,10,669,343,56,204,1
193,20,17,309,93,266,1
193,22,1069,404,183,86,1
194,1,948,280,127,356,1
194,2,253,286,126,390,1
194,3,353,272,129,405,1
194,11,697,360,54,183,1
194,15,843,255,114,414,1
194,12,142,294,92,322,1
194,17,738,356,62,191,1
194,10,671,344,56,203,1
194,20,16,307,93,268,1
194,22,1069,403,185,87,1
194,23,477,362,40,105,1
195,1,947,277,128,360,1
195,2,254,284,125,392,1
195,3,352,271,130,408,1
195,15,844,255,114,412,1
195,12,141,290,93,327,1
195,17,738,358,63,189,1
195,10,674,347,57,202,1
195,20,14,306,93,268,1
195,23,477,362,41,105,1
196,1,948,277,128,360,1
196,2,257,285,123,389,1
196,3,352,271,130,409,1
196,15,847,257,113,408,1
196,12,142,288,92,328,1
196,17,739,358,63,189,1
196,10,678,349,58,199,1
196,20,12,306,93,267,1
196,23,478,361,41,107,1
197,1,948,278,128,357,1
197,2,258,285,122,387,1
197,3,352,271,130,410,1
197,15,847,257,113,408,1
197,12,144,287,91,328,1
197,17,740,358,63,190,1
197,10,679,351,59,197,1
197,20,11,306,93,267,1
197,23,478,360,41,108,1
198,1,948,278,129,360,1
198,2,258,284,122,388,1
198,3,352,272,128,405,1
198,15,850,257,113,407,1
198,12,144,283,91,334,1
198,17,740,358,64,189,1
198,10,679,351,60,195,1
198,20,9,306,93,267,1
198,23,478,359,42,109,1
199,1,950,283,126,351,1
199,2,258,285,121,388,1
199,3,350,273,128,400,1
199,15,852,259,113,406,1
199,12,144,284,90,335,1
199,17,742,357,64,190,1
199,10,678,350,62,194,1
199,20,8,307,93,267,1
199,23,478,358,43,110,1
200,1,952,285,125,349,1
200,2,258,285,121,387,1
200,3,350,273,129,402,1
200,15,852,257,113,410,1
200,12,147,288,88,331,1
200,17,742,357,64,189,1
200,10,678,350,64,196,1
200,20,8,309,92,265,1
200,23,479,359,42,109,1
201,1,951,285,127,355,1
201,2,257,287,120,386,1
201,3,348,271,129,403,1
201,15,852,257,112,408,1
201,12,148,292,87,325,1
201,17,744,357,64,189,1
201,10,679,350,65,197,1
201,20,8,311,91,262,1
201,23,478,359,42,109,1
202,1,951,284,127,356,1
202,2,256,287,121,385,1
202,3,351,272,128,405,1
202,15,852,255,113,413,1
202,12,149,292,87,330,1
202,17,744,356,65,190,1
202,10,681,351,65,196,1
202,20,7,311,91,262,1
202,23,478,360,42,108,1
203,1,951,284,127,358,1
203,2,254,287,122,387,1
203,3,352,272,128,407,1
203,15,852,254,113,411,1
203,12,152,296,84,322,1
203,17,746,354,65,192,1
203,10,683,349,67,197,1
203,20,7,311,91,262,1
203,23,478,360,43,108,1
204,1,950,284,127,358,1
204,2,250,285,122,385,1
204,3,351,272,127,404,1
204,15,853,252,114,417,1
204,12,154,297,82,321,1
204,17,746,354,66,192,1
204,10,685,350,67,196,1
204,20,5,310,92,263,1
204,23,478,360,43,108,1
205,1,949,282,127,360,1
205,2,248,287,121,381,1
205,3,351,272,126,402,1
205,15,854,253,113,415,1
205,12,155,298,81,319,1
205,17,746,355,65,188,1
205,10,688,349,67,195,1
205,20,4,308,93,265,1
205,23,477,361,44,108,1
206,1,948,280,126,362,1
206,2,245,290,121,379,1
206,3,349,273,125,401,1
206,15,854,254,112,413,1
206,12,157,297,81,318,1
206,17,744,357,64,184,1
206,10,687,349,68,195,1
206,20,4,306,93,265,1
206,23,478,361,43,108,1
207,1,946,279,126,363,1
207,2,244,294,120,375,1
207,3,347,275,125,399,1
207,15,855,256,112,413,1
207,12,159,294,80,322,1
207,17,743,358,64,183,1
207,10,688,348,68,198,1
207,20,4,304,94,268,1
207,23,478,361,44,108,1
208,1,945,279,123,358,1
208,2,241,289,124,383,1
208,3,348,275,126,402,1
208,15,855,258,111,408,1
208,12,160,291,80,325,1
208,17,741,356,64,185,1
208,10,690,348,68,199,1
208,20,3,303,95,270,1
208,23,478,362,45,107,1
209,1,945,282,120,352,1
209,2,239,287,126,385,1
209,3,347,275,128,408,1
209,15,856,261,111,405,1
209,12,161,289,80,327,1
209,17,741,357,61,183,1
209,10,692,349,67,198,1
209,20,4,303,96,271,1
209,23,477,362,46,108,1
210,1,943,284,119,350,1
210,2,237,289,126,387,1
210,3,346,274,129,410,1
210,15,854,263,112,407,1
210,12,163,289,78,325,1
210,17,742,357,59,181,1
210,10,694,350,67,196,1
210,20,4,303,97,271,1
210,23,478,362,45,108,1
211,1,944,286,116,345,1
211,2,236,288,126,384,1
211,3,345,270,128,410,1
211,15,851,264,114,411,1
211,12,164,289,76,323,1
211,17,762,357,56,178,1
211,10,695,351,66,194,1
211,20,5,304,97,270,1
211,23,478,363,46,107,1
212,1,945,288,114,342,1
212,2,234,290,124,376,1
212,3,345,267,128,411,1
212,15,848,262,114,415,1
212,12,165,291,75,323,1
212,17,768,356,57,182,1
212,10,700,353,65,192,1
212,20,4,305,98,269,1
212,23,478,363,46,107,1
213,1,944,289,115,349,1
213,2,233,291,124,372,1
213,3,345,266,128,408,1
213,15,847,261,116,418,1
213,12,165,291,74,320,1
213,17,771,356,57,184,1
213,10,705,355,64,190,1
213,20,3,306,98,269,1
213,23,479,364,45,104,1
214,1,945,290,115,350,1
214,2,232,293,123,371,1
214,3,345,265,129,407,1
214,15,848,257,117,422,1
214,12,167,293,72,315,1
214,17,772,354,58,187,1
214,10,710,353,65,192,1
214,20,3,307,98,267,1
214,23,479,362,45,106,1
214,11,675,383,46,159,1
215,1,947,290,112,345,1
215,2,230,295,123,370,1
215,3,344,265,130,407,1
215,15,848,255,117,422,1
215,12,168,295,71,313,1
215,17,775,354,57,185,1
215,10,713,352,64,191,1
215,20,2,307,98,267,1
215,23,478,360,47,108,1
215,11,673,387,46,155,1
216,1,948,289,111,345,1
216,2,231,298,123,368,1
216,3,344,267,131,405,1
216,15,849,252,118,423,1
216,12,169,298,69,312,1
216,17,777,354,58,188,1
216,10,715,352,65,190,1
216,20,1,307,98,266,1
216,23,478,360,47,108,1
216,11,672,391,45,151,1
217,1,949,290,110,342,1
217,2,232,299,122,367,1
217,3,346,269,130,403,1
217,15,849,249,117,424,1
217,12,169,301,69,312,1
217,17,779,354,58,188,1
217,10,717,352,65,190,1
217,20,0,307,99,268,1
217,23,478,359,47,109,1
217,11,672,395,46,148,1
218,1,950,289,110,345,1
218,2,234,300,122,367,1
218,3,345,269,131,403,1
218,15,849,246,119,430,1
218,12,169,299,68,312,1
218,17,781,354,57,185,1
218,10,720,352,66,192,1
218,20,0,307,98,268,1
218,23,478,360,47,108,1
218,11,671,396,46,146,1
219,1,951,286,110,350,1
219,2,235,301,122,367,1
219,3,343,271,132,400,1
219,15,849,246,119,432,1
219,12,168,299,68,313,1
219,17,781,354,57,185,1
219,10,722,350,67,196,1
219,20,0,307,99,267,1
219,23,478,360,47,108,1
219,11,671,396,45,144,1
